Document,Dominant_Topic,Perc_Contribution,Topic_Keywords,Reviews_cleaned
477,2,0.971000016,"loan, read, questions, process, best, mortgage, time, work, recommend, team","['hesitant', 'nonlocal', 'mortgage_company', 'loan_officer', 'jeremy', 'involved', 'process', 'local', 'loan', 'company', 'ive', 'used', 'previously', 'customer_service', 'knowledge', 'exceeded_expectations', 'dont', 'usually', 'recommend', 'people', 'consider', 'jeremy', 'trusted', 'friend', 'mortgage', 'business']"
478,3,0.962599993,"process, time, read, loan, home, great, always, company, questions, nasb","['steve', 'got_done', 'others', 'couldnt', 'day', 'closing', 'even', 'got', 'things', 'done', 'supervisor', 'couldnt', 'get', 'done', 'steve', 'recommended', 'friend', 'glad', 'went', 'great_work']"
479,1,0.801699996,"process, loan, read, closing, made, team, experience, time, great, questions","['professional', 'customer', 'oriented']"
480,3,0.956200004,"process, time, read, loan, home, great, always, company, questions, nasb","['steve', 'responsive', 'patient', 'many', 'questions', 'havent', 'bought', 'house', 'many', 'years', 'big', 'move', 'cant', 'praise', 'highly', 'enough', 'highly_recommend']"
481,2,0.898500025,"loan, read, questions, process, best, mortgage, time, work, recommend, team","['great', 'great', 'products', 'easily', 'best', 'ive', 'worked']"
482,0,0.971300006,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['dallas', 'experienced', 'knowledgeable', 'understand', 'customer_service', 'less', 'rain', 'shine', 'dallas', 'always_available', 'never', 'missed', 'deadline', 'commitment', 'followup', 'nasb', 'obviously', 'given', 'dallas', 'tools', 'resources', 'successful', 'dallas', 'reason', 'experience', 'stellar']"
483,0,0.964299977,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['extremely', 'impressed', 'quality', 'speed', 'quotes', 'ability', 'communicate', 'preferred', 'methods', 'speed', 'close', 'speaking', 'several', 'loan', 'officers', 'jon_barrett', 'nasb', 'couldnt', 'happier', 'service', 'great_work']"
484,0,0.964299977,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['extremely', 'impressed', 'quality', 'speed', 'quotes', 'ability', 'communicate', 'preferred', 'methods', 'speed', 'close', 'speaking', 'several', 'loan', 'officers', 'jon_barrett', 'nasb', 'couldnt', 'happier', 'service', 'great_work']"
485,1,0.955600023,"process, loan, read, closing, made, team, experience, time, great, questions","['malcolm', 'excellent', 'stayed', 'top', 'everything', 'ensure', 'able', 'close', 'projected', 'close', 'date', 'everything_went', 'smooth', 'recommend', 'anyone_looking', 'mortgage', 'lender']"
486,1,0.938499987,"process, loan, read, closing, made, team, experience, time, great, questions","['excellent', 'service', 'stayed', 'top', 'everythign', 'make_sure', 'closed', 'target', 'recommend', 'anyone_looking', 'home', 'loan']"
487,1,0.90079999,"process, loan, read, closing, made, team, experience, time, great, questions","['completed', 'everything', 'time', 'get', 'quick', 'closing', 'helpful']"
488,3,0.585699975,"process, time, read, loan, home, great, always, company, questions, nasb","['brad', 'helpful', 'entire_process', 'first_time', 'home', 'buyers', 'fiance', 'felt', 'much', 'better', 'brads', 'expertise', 'guidance']"
489,3,0.9824,"process, time, read, loan, home, great, always, company, questions, nasb","['recommend', 'everyone_know', 'nasb', 'dallas_goodlet', 'best', 'experience', 'possible', 'ive', 'many', 'mortgages', 'lifetime', 'far', 'pleasurable', 'received', 'great', 'rate', 'fees', 'low', 'service', 'dallas', 'provides', 'unmatched', 'talking', 'mortgage', 'industry', 'service', 'best', 'ive', 'experienced', 'industry', 'maybe', 'ever', 'dallas', 'may', 'want', 'quit', 'mortgage', 'business', 'start', 'customer_service', 'consultation', 'business', 'satisfied', 'customer', 'read']"
490,3,0.895299971,"process, time, read, loan, home, great, always, company, questions, nasb","['refinance', 'process', 'dream', 'spoke', 'dallas', 'chose', 'husband', 'spoke', 'quite', 'lenders', 'got', 'phone', 'dallas', 'choice', 'firm', 'great', 'know', 'drove', 'crazy', 'made', 'extra', 'stressful', 'technologically', 'illiterate', 'matter', 'fact', 'grandson', 'type', 'review', 'dallas', 'patient', 'understanding', 'snail', 'mail', 'documents', 'million', 'questions', 'professional', 'entire', 'time', 'one', 'kindest', 'empathetic', 'people', 'ive_ever', 'came_across', 'years', 'old', 'ive', 'many', 'many', 'home_buying', 'refinancing', 'experiences', 'far', 'easiest', 'pleasurable', 'want', 'someone', 'truly', 'best', 'interests', 'heart', 'someone', 'completely', 'trust', 'give', 'dallas', 'call', 'ive', 'already', 'recommended', 'daughter', 'read']"
491,0,0.519699991,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['closing', 'process', 'loan', 'went_smoothly', 'loan', 'servicing', 'socalled', 'complete', 'disasteri', 'set', 'loan', 'automatic_payments', 'using', 'clunky', 'website', 'unlike', 'banks', 'business', 'nasb', 'website', 'intuitive', 'provide', 'confirmation', 'entriesfor', 'first', 'months', 'payments', 'automatically', 'debited', 'external', 'account', 'scheduled', 'however', 'escrow', 'amount', 'changed', 'nasb', 'debited', 'old', 'amount', 'account', 'sent', 'deficiency', 'letter', 'balance', 'unlike', 'every', 'used', 'amount', 'debit', 'automatically', 'debitednasb', 'sent', 'credit_counseling', 'letter', 'telling', 'apply', 'loan', 'payment', 'charge', 'late', 'payment', 'double', 'deficiency', 'change', 'suggested', 'credit_counseling', 'services', 'called', 'servicing', 'department', 'representative', 'told', 'letter', 'sent', 'error', 'everything', 'adjusted', 'account', 'showing', 'currenttwo', 'weeks_later', 'received', 'total', 'two', 'voice', 'mail', 'messages', 'email', 'span', 'minutes', 'nasbs', 'default_department', 'woman', 'first', 'spoke', 'rude', 'said', 'showed', 'record', 'earlier', 'call', 'problem', 'hung', 'second', 'agent', 'man', 'default_department', 'said', 'show', 'made', 'automatic_payments', 'nasbs', 'system', 'set', 'adjust', 'anythingafter', 'years', 'mortgage', 'payments', 'various', 'banks', 'never', 'experienced', 'incompetence', 'rude', 'service', 'specifically', 'instructed', 'last', 'agent', 'request', 'sell', 'servicing', 'loan', 'another', 'capable', 'actually', 'performing', 'customer_service', 'veteran', 'read']"
492,3,0.956099987,"process, time, read, loan, home, great, always, company, questions, nasb","['miserable', 'experience', 'screwed', 'everything', 'imaginable', 'never', 'accepted', 'responsibility', 'errors', 'wouldnt', 'recommend', 'purchase', 'doghouse', 'much', 'less', 'purchasing', 'new_home']"
493,3,0.990100026,"process, time, read, loan, home, great, always, company, questions, nasb","['loan_officer', 'happy', 'communicate', 'committed', 'committed', 'communicated', 'questioned', 'items', 'problems', 'questioned', 'werent', 'settling', 'rate_lock_expired', 'idea', 'process', 'unless', 'contacted', 'steve', 'poor', 'poor_communication', 'kang', 'also', 'sure', 'house', 'appraise', 'house', 'talking', 'loan', 'didnt', 'end', 'appraising', 'causing', 'refinance', 'lower', 'current', 'mortgage', 'appraiser', 'disorganized', 'called', 'twice', 'pictures', 'forgot', 'used', 'poor', 'comps', 'contacted', 'several_times', 'look', 'documents', 'expired', 'could', 'even', 'sign', 'within_minutes', 'email', 'notifications', 'good', 'actual', 'settlement', 'sweet', 'competent', 'notary', 'thank', 'goodness', 'done', 'poor', 'process', 'poor_communication', 'never', 'recommend', 'nasb', 'already', 'told', 'two', 'people', 'refinancing', 'steer_clear', 'read']"
494,3,0.989799976,"process, time, read, loan, home, great, always, company, questions, nasb","['loan_officer', 'happy', 'communicate', 'committed', 'committed', 'communicated', 'questioned', 'items', 'problems', 'questioned', 'werent', 'settling', 'rate_lock_expired', 'idea', 'process', 'unless', 'contacted', 'steve', 'poor', 'poor_communication', 'loan_officer', 'also', 'sure', 'house', 'appraise', 'talking', 'loan', 'werent', 'interested', 'causing', 'refinance', 'lower', 'current', 'mortgage', 'appraiser', 'disorganized', 'called', 'twice', 'pictures', 'forgot', 'used', 'poor', 'comps', 'contacted', 'several_times', 'look', 'documents', 'expired', 'could', 'even', 'sign', 'within_minutes', 'email', 'notifications', 'good', 'actual', 'settlement', 'sweet', 'competent', 'notary', 'thank', 'goodness', 'done', 'poor', 'process', 'poor_communication', 'never', 'recommend', 'nasb', 'already', 'told', 'two', 'people', 'refinancing', 'steer_clear', 'read']"
495,2,0.974799991,"loan, read, questions, process, best, mortgage, time, work, recommend, team","['started_refinance', 'nick', 'things', 'going', 'problem', 'credit_card', 'fro', 'years', 'earlier', 'must', 'made', 'loan', 'possible', 'understood', 'never_heard', 'called', 'nick', 'several_times', 'response', 'even', 'called', 'supervisor', 'response', 'emailed', 'response', 'company', 'want', 'due', 'busness', 'read']"
496,0,0.902999997,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['someone', 'explain', 'apr', 'point', 'higher', 'interest_rate', 'fees']"
497,2,0.995299995,"loan, read, questions, process, best, mortgage, time, work, recommend, team","['loan', 'started', 'quite', 'well', 'rep', 'donna', 'friendly', 'quick_respond', 'questions', 'clearly', 'explained', 'things', 'unfold', 'sounded', 'great', 'didnt', 'count', 'never', 'kept', 'single', 'promise', 'made', 'problem', 'times', 'ask', 'assurance', 'something', 'donna', 'respond', 'things', 'completed', 'wished', 'promise', 'violated', 'every', 'single', 'time', 'example', 'first', 'second', 'conversation', 'explained', 'donna', 'wife', 'traveling', 'country', 'weeks', 'beginning', 'loan', 'process', 'problem', 'get', 'loan', 'closed', 'said', 'close', 'several', 'weeks', 'wifes', 'departure', 'weeks_later', 'ready', 'close', 'happen', 'donna', 'ask', 'email', 'documentation', 'email', 'back', 'within', 'hours', 'depending', 'occasion', 'donna', 'assure', 'documentation', 'sent', 'great', 'everything', 'needed', 'weeks_later', 'ask', 'additional', 'documentation', 'happened', 'times', 'later', 'process', 'asked', 'repeats', 'earlier_documentation', 'earlier_documentation', 'provided', 'old', 'cannot', 'tell', 'patterns', 'recured', 'doesnt', 'care', 'customers', 'incompetent', 'every', 'time', 'complained', 'additional', 'requests', 'promise', 'wasnt', 'kept', 'donna', 'told', 'complaints', 'justified', 'sorry', 'unable', 'unwilling', 'rectify', 'broken', 'promises', 'finally', 'closed_weeks', 'initial', 'application', 'imagine', 'long', 'process', 'taken', 'responded', 'every', 'request', 'day', 'made', 'hadnt', 'pushed', 'hard_get', 'deal', 'done', 'treats', 'customers', 'complete', 'disrespect', 'someone', 'owned', 'several', 'properties', 'life', 'received', 'home', 'mortgages', 'different', 'banks', 'honestly', 'say', 'worst', 'mortgage', 'experience', 'ive_ever', 'owe', 'work', 'another', 'professional', 'respectful', 'customers', 'could', 'rate', 'lower', 'one', 'star', 'read']"
498,0,0.978200018,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['built', 'new_home', 'wanted', 'get', 'small', 'mortgage', 'compared', 'value', 'property', 'process', 'took', 'much', 'longer', 'told', 'causing', 'mishandling', 'reverification', 'information', 'provided', 'nasb', 'difference', 'opinion', 'necessary', 'close', 'loan', 'made', 'process', 'diffiicult', 'family', 'recommend', 'north_american', 'savings', 'amortgage', 'lender', 'read']"
499,3,0.930000007,"process, time, read, loan, home, great, always, company, questions, nasb","['lender', 'contacted', 'previous', 'phone', 'number', 'list', 'registering', 'site', 'unprofessional', 'disturbing']"
500,0,0.592299998,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['never', 'write', 'reviews', 'time', 'prevent', 'anyone', 'making', 'mistake', 'mistake', 'using', 'north_american', 'savings', 'lenders', 'started_refinance', 'company', 'assurance', 'standard', 'refinance', 'without', 'problems', 'completed', 'minimal', 'amount', 'time', 'communication', 'company', 'average', 'confirmed', 'pursuing', 'loan', 'impression', 'loan_officer', 'interested', 'attracting', 'business', 'helping', 'company', 'uses', 'convoluted', 'email', 'system', 'sometimes', 'worked', 'mostly', 'didnt', 'led', 'frequent', 'emails', 'phone_calls', 'asking', 'documents', 'resent', 'assessment', 'done', 'house', 'paying', 'communication', 'stopped', 'able', 'reach', 'loan_officer', 'told', 'personally', 'find', 'additional', 'comps', 'area', 'little', 'annoyed', 'going', 'paying', 'however', 'complied', 'contacting', 'area', 'realtors', 'securing', 'believe', 'suitable', 'comps', 'forwarded', 'officer', 'week', 'went', 'phone_calls', 'emails', 'answered', 'time', 'told', 'comps', 'werent', 'sufficient', 'result', 'couldnt', 'ensure', 'residence', 'worth', 'anything', 'despite', 'assessments', 'findings', 'result', 'issuing', 'loan', 'time', 'decided', 'honor', 'informing', 'rates', 'risen', 'half', 'point', 'warn', 'loan_officer', 'way', 'recording', 'voicemail', 'messages', 'forwarding', 'voicemail', 'account', 'without', 'calling', 'bad', 'news', 'feel_like', 'effort', 'avoid', 'conversing', 'stuck', 'assessment', 'banks', 'telling', 'cant', 'words', 'pay', 'new', 'assessment', 'also', 'money', 'credit', 'reports', 'course', 'ill', 'paying', 'higher', 'interest_rate', 'new', 'loan', 'secure', 'told', 'loan_officer', 'recourse', 'recoup', 'money', 'spent', 'expect', 'paying', 'mistake', 'years', 'point', 'refinanced', 'loan', 'one', 'year', 'ago', 'without', 'issues', 'strongly', 'urge', 'anyone_looking', 'refinance', 'obtain', 'new', 'loan', 'bypass', 'north_american', 'savings', 'matter', 'promise', 'save', 'time', 'money', 'lot', 'aggravation', 'read']"
501,0,0.682200015,"loan, read, process, mortgage, nasb, get, recommend, experience, time, great","['started', 'bob', 'ran', 'credit', 'check', 'without', 'knowledge', 'consent', 'agreed', 'nasb', 'bob', 'told', 'could', 'close', 'less', 'weeksit', 'took', 'day', 'closing', 'still', 'asking', 'paperwork', 'day', 'closing', 'household', 'goods', 'unpacked', 'told', 'power', 'attorney', 'could', 'used', 'fly', 'wife', 'take', 'docs', 'notary', 'fedex', 'back', 'also', 'get', 'check', 'send', 'docs', 'wouldnt', 'accept', 'personal', 'check', 'five', 'days', 'later', 'driving', 'coordinate', 'closing', 'docs', 'already', 'sent', 'sale', 'home', 'sent', 'could', 'send', 'four', 'houses', 'purchased', 'past', 'years', 'stressful', 'read']"
502,1,0.883300006,"process, loan, read, closing, made, team, experience, time, great, questions","['horrible', 'experience', 'excellent', 'credit', 'plenty', 'income', 'etc', 'nasb', 'rep', 'made', 'tons', 'promises', 'get', 'sign', 'weeks', 'closing', 'disappeared', 'failed', 'give', 'lock', 'firm', 'closing_date', 'thankfully', 'sensed', 'problems', 'immediately', 'contacted', 'local', 'lender', 'got', 'loan', 'better', 'terms', 'lower', 'rates', 'weeks', 'nasb', 'rep', 'constantly', 'complained', 'busy', 'many', 'matters', 'work', 'became', 'apparent', 'towards', 'end', 'sure', 'day', 'didnt', 'want', 'business', 'apparently', 'cannot', 'follow', 'reason', 'another', 'sure', 'good', 'lenders', 'one', 'read']"
